price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,neighbourhood_group_Bronx,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,room_type_Entire home/apt,room_type_Private room,room_type_Shared room
75.0,5.0,0.0,0.0,2.0,15.0,0,1,0,0,0,0,1,0
185.0,3.0,1.0,1.0,1.0,1.0,0,0,1,0,0,1,0,0
125.0,3.0,1.0,1.0,1.0,0.0,0,1,0,0,0,1,0,0
220.0,3.0,1.0,1.0,1.0,334.0,0,0,1,0,0,1,0,0
550.0,3.0,2.0,2.0,1.0,147.0,0,0,1,0,0,1,0,0
100.0,2.0,1.0,1.0,1.0,11.0,0,1,0,0,0,1,0,0
150.0,15.0,0.0,0.0,1.0,283.0,0,1,0,0,0,1,0,0
225.0,1.0,8.0,7.27,1.0,141.0,0,1,0,0,0,1,0,0
86.0,2.0,1.0,1.0,1.0,90.0,0,0,1,0,0,0,1,0
270.0,4.0,1.0,1.0,1.0,50.0,0,0,1,0,0,1,0,0
69.0,2.0,3.0,3.0,1.0,2.0,0,1,0,0,0,0,1,0
90.0,1.0,1.0,1.0,6.0,365.0,0,0,0,1,0,0,1,0
63.0,1.0,4.0,4.0,1.0,20.0,0,1,0,0,0,0,1,0
350.0,1.0,1.0,1.0,1.0,17.0,0,0,1,0,0,1,0,0
121.0,3.0,7.0,6.0,1.0,6.0,0,1,0,0,0,1,0,0
999.0,1.0,2.0,2.0,5.0,321.0,0,0,1,0,0,0,1,0
60.0,1.0,1.0,1.0,2.0,147.0,0,1,0,0,0,0,1,0
60.0,1.0,4.0,4.0,2.0,166.0,0,1,0,0,0,0,1,0
180.0,30.0,0.0,0.0,1.0,176.0,0,0,1,0,0,1,0,0
80.0,1.0,2.0,2.0,3.0,344.0,0,1,0,0,0,0,1,0
80.0,1.0,5.0,4.69,3.0,361.0,0,1,0,0,0,0,1,0
500.0,4.0,0.0,0.0,1.0,100.0,0,0,1,0,0,1,0,0
60.0,1.0,4.0,4.0,2.0,173.0,0,1,0,0,0,0,1,0
180.0,1.0,1.0,1.0,3.0,210.0,0,0,1,0,0,1,0,0
90.0,1.0,1.0,1.0,1.0,138.0,0,0,1,0,0,0,1,0
299.0,1.0,0.0,0.0,9.0,339.0,0,0,1,0,0,1,0,0
180.0,1.0,0.0,0.0,1.0,177.0,0,0,1,0,0,0,1,0
125.0,2.0,6.0,6.0,2.0,241.0,0,1,0,0,0,1,0,0
225.0,2.0,5.0,4.29,1.0,337.0,0,0,0,1,0,1,0,0
60.0,1.0,3.0,3.0,2.0,176.0,0,1,0,0,0,0,1,0
125.0,2.0,2.0,2.0,1.0,22.0,0,0,0,1,0,1,0,0
279.0,2.0,3.0,3.0,2.0,221.0,0,0,1,0,0,1,0,0
250.0,1.0,1.0,1.0,1.0,27.0,0,0,1,0,0,1,0,0
4500.0,30.0,0.0,0.0,1.0,365.0,0,1,0,0,0,1,0,0
300.0,30.0,5.0,4.55,1.0,90.0,0,0,1,0,0,1,0,0
180.0,1.0,0.0,0.0,3.0,76.0,0,0,0,1,0,0,1,0
85.0,3.0,0.0,0.0,3.0,244.0,0,0,1,0,0,0,1,0
150.0,1.0,1.0,1.0,1.0,5.0,0,0,0,1,0,1,0,0
175.0,1.0,3.0,3.0,1.0,87.0,0,1,0,0,0,0,1,0
110.0,3.0,3.0,3.0,1.0,3.0,0,0,1,0,0,1,0,0
450.0,1.0,0.0,0.0,1.0,365.0,0,0,1,0,0,1,0,0
120.0,2.0,3.0,3.0,2.0,103.0,0,1,0,0,0,1,0,0
358.0,1.0,2.0,2.0,5.0,322.0,0,0,1,0,0,0,1,0
235.0,3.0,1.0,1.0,1.0,196.0,0,0,1,0,0,1,0,0
200.0,2.0,1.0,1.0,1.0,21.0,0,1,0,0,0,1,0,0
175.0,3.0,1.0,1.0,3.0,358.0,0,1,0,0,0,1,0,0
139.0,2.0,3.0,3.0,1.0,184.0,0,1,0,0,0,1,0,0
55.0,30.0,0.0,0.0,1.0,41.0,0,0,1,0,0,0,1,0
150.0,2.0,6.0,6.0,1.0,137.0,0,1,0,0,0,1,0,0
700.0,4.0,2.0,2.0,1.0,130.0,0,0,1,0,0,1,0,0
450.0,2.0,0.0,0.0,3.0,365.0,0,0,1,0,0,1,0,0
200.0,3.0,0.0,0.0,2.0,41.0,0,1,0,0,0,1,0,0
75.0,1.0,0.0,0.0,3.0,364.0,0,0,0,1,0,0,1,0
250.0,1.0,0.0,0.0,3.0,22.0,0,0,0,1,0,1,0,0
50.0,1.0,1.0,1.0,1.0,116.0,0,0,1,0,0,0,1,0
230.0,3.0,1.0,1.0,1.0,16.0,0,1,0,0,0,1,0,0
71.0,2.0,0.0,0.0,1.0,41.0,0,0,0,1,0,1,0,0
140.0,7.0,2.0,2.0,1.0,29.0,0,1,0,0,0,1,0,0
42.0,7.0,1.0,0.83,1.0,21.0,0,1,0,0,0,0,1,0
300.0,5.0,0.0,0.0,1.0,9.0,0,0,1,0,0,1,0,0
342.0,3.0,2.0,2.0,1.0,40.0,0,0,1,0,0,1,0,0
290.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,0,1,0,0
70.0,3.0,0.0,0.0,2.0,363.0,0,1,0,0,0,0,1,0
321.0,3.0,4.0,4.0,1.0,65.0,0,0,1,0,0,1,0,0
75.0,5.0,1.0,1.0,3.0,246.0,0,0,1,0,0,0,1,0
95.0,5.0,0.0,0.0,3.0,265.0,0,0,1,0,0,0,1,0
100.0,5.0,1.0,1.0,3.0,260.0,0,0,1,0,0,0,1,0
200.0,1.0,4.0,4.0,1.0,139.0,0,0,1,0,0,1,0,0
175.0,30.0,0.0,0.0,1.0,346.0,0,0,1,0,0,1,0,0
150.0,15.0,0.0,0.0,1.0,180.0,0,1,0,0,0,0,0,1
75.0,20.0,0.0,0.0,1.0,344.0,0,0,0,1,0,1,0,0
189.0,1.0,4.0,4.0,1.0,180.0,0,0,1,0,0,1,0,0
275.0,2.0,2.0,2.0,1.0,279.0,0,0,0,1,0,1,0,0
189.0,1.0,3.0,3.0,1.0,122.0,0,0,1,0,0,1,0,0
50.0,14.0,0.0,0.0,1.0,68.0,0,0,0,1,0,0,1,0
269.0,1.0,2.0,2.0,1.0,238.0,0,0,1,0,0,1,0,0
299.0,3.0,0.0,0.0,1.0,3.0,0,0,1,0,0,0,1,0
150.0,4.0,0.0,0.0,1.0,46.0,0,0,1,0,0,0,1,0
190.0,4.0,1.0,1.0,1.0,303.0,0,1,0,0,0,1,0,0
100.0,31.0,0.0,0.0,2.0,119.0,0,1,0,0,0,0,1,0
250.0,2.0,3.0,2.73,1.0,10.0,0,1,0,0,0,1,0,0
250.0,2.0,0.0,0.0,1.0,282.0,0,0,0,1,0,1,0,0
347.0,3.0,4.0,4.0,1.0,157.0,0,0,1,0,0,1,0,0
75.0,1.0,2.0,1.82,2.0,260.0,0,1,0,0,0,0,1,0
50.0,30.0,0.0,0.0,1.0,97.0,0,0,1,0,0,0,1,0
250.0,1.0,1.0,1.0,2.0,64.0,0,1,0,0,0,1,0,0
120.0,2.0,0.0,0.0,1.0,27.0,0,1,0,0,0,1,0,0
82.0,5.0,1.0,1.0,3.0,29.0,0,1,0,0,0,1,0,0
45.0,2.0,4.0,4.0,2.0,76.0,0,0,0,1,0,0,1,0
140.0,15.0,1.0,0.86,1.0,29.0,0,1,0,0,0,1,0,0
250.0,2.0,2.0,2.0,1.0,338.0,0,0,0,1,0,1,0,0
220.0,2.0,1.0,1.0,1.0,214.0,0,0,1,0,0,1,0,0
110.0,2.0,2.0,2.0,1.0,87.0,0,1,0,0,0,1,0,0
275.0,1.0,5.0,5.0,1.0,124.0,0,0,1,0,0,1,0,0
160.0,1.0,3.0,3.0,1.0,75.0,0,0,1,0,0,1,0,0
225.0,2.0,1.0,1.0,1.0,270.0,0,0,0,1,0,1,0,0
500.0,2.0,0.0,0.0,1.0,264.0,0,0,1,0,0,1,0,0
295.0,3.0,2.0,2.0,1.0,195.0,0,0,1,0,0,1,0,0
190.0,2.0,0.0,0.0,1.0,119.0,0,1,0,0,0,1,0,0
125.0,2.0,5.0,5.0,1.0,24.0,0,0,0,1,0,1,0,0
99.0,14.0,0.0,0.0,1.0,87.0,0,0,1,0,0,0,1,0
100.0,3.0,0.0,0.0,4.0,278.0,0,1,0,0,0,1,0,0
225.0,4.0,0.0,0.0,1.0,9.0,0,1,0,0,0,1,0,0
350.0,4.0,4.0,3.64,1.0,107.0,0,0,1,0,0,1,0,0
120.0,1.0,0.0,0.0,1.0,89.0,0,0,1,0,0,0,1,0
90.0,3.0,0.0,0.0,4.0,256.0,0,1,0,0,0,1,0,0
65.0,4.0,1.0,1.0,1.0,5.0,0,1,0,0,0,0,1,0
67.0,15.0,0.0,0.0,1.0,176.0,0,1,0,0,0,0,1,0
295.0,4.0,0.0,0.0,1.0,10.0,0,0,1,0,0,1,0,0
70.0,1.0,1.0,1.0,1.0,89.0,0,0,0,1,0,0,1,0
299.0,1.0,4.0,4.0,1.0,348.0,0,0,1,0,0,1,0,0
40.0,2.0,1.0,1.0,1.0,90.0,0,0,0,1,0,0,1,0
190.0,1.0,4.0,4.0,1.0,36.0,0,0,1,0,0,1,0,0
198.0,30.0,0.0,0.0,1.0,125.0,0,0,1,0,0,1,0,0
168.0,3.0,0.0,0.0,10.0,337.0,1,0,0,0,0,1,0,0
289.0,3.0,0.0,0.0,1.0,253.0,0,0,0,1,0,1,0,0
225.0,2.0,1.0,1.0,1.0,279.0,0,0,0,1,0,1,0,0
171.0,2.0,5.0,5.0,1.0,8.0,0,0,1,0,0,1,0,0
60.0,14.0,0.0,0.0,1.0,76.0,0,1,0,0,0,0,1,0
66.0,1.0,4.0,4.0,1.0,36.0,0,1,0,0,0,0,1,0
77.0,1.0,2.0,2.0,1.0,161.0,0,0,1,0,0,0,1,0
125.0,3.0,2.0,2.0,1.0,18.0,0,0,1,0,0,1,0,0
50.0,1.0,1.0,1.0,1.0,178.0,0,0,0,1,0,1,0,0
85.0,1.0,2.0,2.0,1.0,42.0,0,0,0,1,0,0,1,0
349.0,1.0,4.0,4.0,1.0,265.0,0,0,1,0,0,1,0,0
400.0,4.0,2.0,2.0,1.0,60.0,0,0,1,0,0,0,1,0
140.0,2.0,1.0,1.0,1.0,87.0,0,1,0,0,0,1,0,0
125.0,3.0,1.0,1.0,2.0,365.0,0,1,0,0,0,0,1,0
1200.0,3.0,0.0,0.0,1.0,51.0,0,0,1,0,0,1,0,0
90.0,1.0,0.0,0.0,2.0,179.0,0,0,1,0,0,0,1,0
90.0,1.0,0.0,0.0,2.0,179.0,0,0,1,0,0,0,1,0
220.0,2.0,3.0,3.0,1.0,176.0,0,0,1,0,0,1,0,0
400.0,4.0,3.0,2.73,1.0,57.0,0,0,1,0,0,1,0,0
215.0,30.0,0.0,0.0,6.0,299.0,0,0,1,0,0,1,0,0
250.0,3.0,0.0,0.0,2.0,8.0,0,1,0,0,0,1,0,0
170.0,30.0,0.0,0.0,6.0,221.0,0,0,1,0,0,1,0,0
94.0,3.0,1.0,1.0,2.0,20.0,0,0,1,0,0,0,1,0
195.0,4.0,0.0,0.0,5.0,274.0,0,1,0,0,0,0,1,0
175.0,30.0,0.0,0.0,6.0,317.0,0,0,1,0,0,1,0,0
30.0,1.0,1.0,0.88,1.0,34.0,0,1,0,0,0,0,1,0
40.0,30.0,0.0,0.0,1.0,6.0,0,0,1,0,0,0,1,0
400.0,2.0,0.0,0.0,3.0,226.0,0,1,0,0,0,1,0,0
100.0,6.0,4.0,4.0,1.0,191.0,0,0,1,0,0,0,1,0
185.0,30.0,0.0,0.0,2.0,58.0,0,0,1,0,0,1,0,0
149.0,1.0,0.0,0.0,1.0,363.0,1,0,0,0,0,0,1,0
226.0,2.0,3.0,3.0,1.0,163.0,0,0,1,0,0,1,0,0
150.0,1.0,3.0,3.0,3.0,312.0,0,1,0,0,0,1,0,0
214.0,2.0,1.0,1.0,1.0,185.0,0,0,1,0,0,1,0,0
45.0,2.0,1.0,1.0,1.0,154.0,0,1,0,0,0,0,1,0
177.0,30.0,2.0,2.0,1.0,32.0,0,1,0,0,0,1,0,0
250.0,2.0,4.0,4.0,1.0,183.0,0,0,1,0,0,1,0,0
489.0,3.0,1.0,1.0,1.0,259.0,0,0,1,0,0,1,0,0
250.0,2.0,3.0,3.0,1.0,190.0,0,0,1,0,0,1,0,0
650.0,3.0,3.0,3.0,1.0,232.0,0,0,1,0,0,1,0,0
250.0,2.0,5.0,5.0,1.0,188.0,0,0,1,0,0,1,0,0
150.0,30.0,0.0,0.0,1.0,66.0,0,0,1,0,0,1,0,0
30.0,1.0,3.0,3.0,4.0,350.0,0,0,0,1,0,0,0,1
250.0,2.0,4.0,4.0,1.0,160.0,0,0,1,0,0,1,0,0
400.0,4.0,0.0,0.0,1.0,348.0,0,1,0,0,0,1,0,0
400.0,3.0,0.0,0.0,1.0,358.0,0,1,0,0,0,1,0,0
350.0,3.0,2.0,2.0,1.0,363.0,0,1,0,0,0,1,0,0
500.0,3.0,0.0,0.0,1.0,354.0,0,1,0,0,0,1,0,0
489.0,3.0,4.0,4.0,1.0,167.0,0,0,1,0,0,1,0,0
78.0,2.0,1.0,1.0,1.0,208.0,0,0,1,0,0,1,0,0
99.0,2.0,0.0,0.0,1.0,365.0,0,0,0,1,0,0,0,1
450.0,3.0,1.0,1.0,1.0,263.0,0,0,1,0,0,1,0,0
300.0,3.0,0.0,0.0,1.0,359.0,0,1,0,0,0,1,0,0
500.0,3.0,2.0,2.0,1.0,332.0,0,1,0,0,0,1,0,0
200.0,4.0,0.0,0.0,1.0,45.0,0,1,0,0,0,1,0,0
500.0,3.0,1.0,1.0,1.0,357.0,0,1,0,0,0,1,0,0
85.0,1.0,1.0,1.0,1.0,27.0,0,0,0,1,0,1,0,0
129.0,3.0,0.0,0.0,1.0,51.0,0,1,0,0,0,1,0,0
385.0,2.0,1.0,1.0,1.0,28.0,0,0,1,0,0,1,0,0
119.0,3.0,1.0,1.0,2.0,30.0,0,0,1,0,0,0,1,0
189.0,3.0,2.0,2.0,1.0,339.0,0,0,1,0,0,1,0,0
89.0,1.0,8.0,7.5,1.0,88.0,0,1,0,0,0,1,0,0
100.0,1.0,2.0,2.0,1.0,63.0,0,0,0,1,0,0,1,0
65.0,1.0,0.0,0.0,4.0,74.0,0,0,0,1,0,0,1,0
100.0,3.0,0.0,0.0,1.0,247.0,0,1,0,0,0,1,0,0
220.0,5.0,0.0,0.0,1.0,77.0,0,0,1,0,0,1,0,0
190.0,2.0,4.0,4.0,1.0,29.0,0,0,1,0,0,1,0,0
200.0,4.0,0.0,0.0,1.0,121.0,0,0,1,0,0,1,0,0
125.0,2.0,2.0,2.0,1.0,7.0,0,1,0,0,0,1,0,0
100.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,0,1,0,0
230.0,1.0,1.0,0.91,1.0,6.0,0,0,1,0,0,1,0,0
160.0,1.0,0.0,0.0,1.0,14.0,0,0,1,0,0,1,0,0
185.0,3.0,1.0,1.0,1.0,267.0,0,0,1,0,0,1,0,0
185.0,30.0,0.0,0.0,2.0,346.0,0,0,1,0,0,1,0,0
80.0,2.0,1.0,1.0,1.0,10.0,0,1,0,0,0,0,1,0
450.0,3.0,0.0,0.0,1.0,161.0,0,0,1,0,0,1,0,0
70.0,1.0,2.0,2.0,1.0,161.0,0,1,0,0,0,0,1,0
340.0,2.0,0.0,0.0,1.0,180.0,0,0,1,0,0,1,0,0
249.0,30.0,0.0,0.0,1.0,325.0,0,0,1,0,0,1,0,0
120.0,3.0,2.0,2.0,1.0,203.0,0,0,1,0,0,1,0,0
35.0,2.0,6.0,6.0,2.0,38.0,0,0,0,1,0,0,1,0
108.0,1.0,4.0,4.0,1.0,113.0,0,0,1,0,0,0,1,0
288.0,2.0,0.0,0.0,1.0,346.0,1,0,0,0,0,1,0,0
150.0,7.0,0.0,0.0,1.0,8.0,0,0,1,0,0,1,0,0
199.0,2.0,0.0,0.0,1.0,49.0,0,0,1,0,0,1,0,0
135.0,1.0,7.0,7.0,1.0,94.0,0,0,1,0,0,1,0,0
75.0,1.0,0.0,0.0,2.0,180.0,0,0,0,1,0,0,1,0
223.0,3.0,3.0,3.0,1.0,25.0,0,0,1,0,0,1,0,0
150.0,30.0,0.0,0.0,1.0,180.0,0,0,1,0,0,1,0,0
120.0,5.0,1.0,1.0,1.0,23.0,0,0,1,0,0,1,0,0
199.0,1.0,3.0,3.0,1.0,324.0,0,0,1,0,0,1,0,0
300.0,2.0,1.0,1.0,1.0,365.0,0,0,1,0,0,1,0,0
80.0,1.0,1.0,1.0,2.0,23.0,0,1,0,0,0,0,1,0
60.0,3.0,0.0,0.0,1.0,9.0,0,1,0,0,0,0,1,0
450.0,4.0,8.0,8.0,1.0,66.0,0,0,1,0,0,1,0,0
88.0,30.0,0.0,0.0,7.0,360.0,0,0,1,0,0,0,1,0
89.0,30.0,0.0,0.0,7.0,360.0,0,0,1,0,0,0,1,0
185.0,2.0,3.0,3.0,1.0,43.0,0,0,1,0,0,1,0,0
50.0,1.0,8.0,7.27,3.0,75.0,0,1,0,0,0,0,1,0
88.0,30.0,0.0,0.0,7.0,364.0,0,0,1,0,0,0,1,0
89.0,30.0,2.0,2.0,7.0,361.0,0,0,1,0,0,0,1,0
300.0,2.0,1.0,1.0,1.0,284.0,0,0,1,0,0,1,0,0
575.0,2.0,0.0,0.0,1.0,287.0,0,0,1,0,0,1,0,0
600.0,3.0,1.0,1.0,1.0,351.0,0,1,0,0,0,1,0,0
88.0,30.0,0.0,0.0,7.0,364.0,0,0,1,0,0,0,1,0
88.0,30.0,0.0,0.0,7.0,360.0,0,0,1,0,0,0,1,0
225.0,2.0,1.0,1.0,1.0,261.0,0,0,0,1,0,1,0,0
800.0,3.0,0.0,0.0,1.0,277.0,0,0,1,0,0,1,0,0
30.0,3.0,3.0,3.0,1.0,46.0,0,1,0,0,0,0,0,1
79.0,3.0,0.0,0.0,10.0,69.0,1,0,0,0,0,0,1,0
220.0,5.0,1.0,1.0,1.0,63.0,0,0,0,1,0,1,0,0
172.0,30.0,0.0,0.0,1.0,331.0,0,0,1,0,0,1,0,0
99.0,2.0,1.0,1.0,2.0,342.0,0,0,0,0,1,1,0,0
58.0,3.0,0.0,0.0,10.0,75.0,1,0,0,0,0,0,1,0
89.0,30.0,0.0,0.0,7.0,305.0,0,0,1,0,0,0,1,0
220.0,1.0,3.0,3.0,1.0,52.0,0,0,1,0,0,1,0,0
190.0,1.0,3.0,3.0,2.0,269.0,0,1,0,0,0,1,0,0
55.0,3.0,0.0,0.0,10.0,86.0,1,0,0,0,0,0,1,0
55.0,3.0,0.0,0.0,10.0,89.0,1,0,0,0,0,0,1,0
65.0,1.0,3.0,3.0,3.0,357.0,0,0,0,1,0,0,1,0
202.0,3.0,2.0,2.0,1.0,215.0,0,0,1,0,0,1,0,0
60.0,2.0,1.0,1.0,2.0,343.0,0,1,0,0,0,0,1,0
475.0,4.0,2.0,2.0,1.0,157.0,0,0,1,0,0,1,0,0
305.0,1.0,2.0,2.0,1.0,133.0,0,0,1,0,0,1,0,0
60.0,7.0,0.0,0.0,2.0,15.0,0,1,0,0,0,0,1,0
262.0,2.0,5.0,5.0,1.0,118.0,0,1,0,0,0,1,0,0
70.0,3.0,0.0,0.0,1.0,90.0,0,0,0,1,0,0,1,0
300.0,5.0,0.0,0.0,2.0,209.0,0,1,0,0,0,1,0,0
74.0,4.0,0.0,0.0,1.0,44.0,0,0,1,0,0,0,1,0
48.0,30.0,0.0,0.0,25.0,347.0,0,1,0,0,0,0,1,0
48.0,30.0,0.0,0.0,25.0,333.0,0,1,0,0,0,0,1,0
200.0,1.0,0.0,0.0,1.0,3.0,0,0,1,0,0,1,0,0
48.0,30.0,0.0,0.0,25.0,310.0,0,1,0,0,0,0,1,0
48.0,30.0,0.0,0.0,25.0,68.0,0,1,0,0,0,0,1,0
48.0,30.0,0.0,0.0,25.0,219.0,0,1,0,0,0,0,1,0
48.0,30.0,0.0,0.0,25.0,340.0,0,1,0,0,0,0,1,0
48.0,30.0,0.0,0.0,25.0,341.0,0,1,0,0,0,0,1,0
48.0,30.0,0.0,0.0,25.0,257.0,0,1,0,0,0,0,1,0
48.0,30.0,0.0,0.0,25.0,342.0,0,1,0,0,0,0,1,0
48.0,30.0,0.0,0.0,25.0,305.0,0,1,0,0,0,0,1,0
48.0,30.0,0.0,0.0,25.0,341.0,0,1,0,0,0,0,1,0
199.0,7.0,0.0,0.0,1.0,33.0,0,1,0,0,0,1,0,0
48.0,30.0,0.0,0.0,25.0,67.0,0,1,0,0,0,0,1,0
48.0,30.0,0.0,0.0,25.0,337.0,0,1,0,0,0,0,1,0
48.0,30.0,0.0,0.0,25.0,334.0,0,1,0,0,0,0,1,0
48.0,30.0,0.0,0.0,25.0,66.0,0,1,0,0,0,0,1,0
48.0,30.0,0.0,0.0,25.0,342.0,0,1,0,0,0,0,1,0
48.0,30.0,0.0,0.0,25.0,189.0,0,1,0,0,0,0,1,0
200.0,2.0,0.0,0.0,1.0,10.0,0,1,0,0,0,1,0,0
249.0,2.0,2.0,2.0,1.0,177.0,0,0,1,0,0,1,0,0
209.0,30.0,0.0,0.0,87.0,364.0,0,0,1,0,0,1,0,0
45.0,2.0,1.0,1.0,1.0,84.0,0,0,0,1,0,0,0,1
210.0,2.0,1.0,1.0,1.0,32.0,0,0,1,0,0,1,0,0
100.0,1.0,0.0,0.0,1.0,293.0,0,0,1,0,0,0,1,0
900.0,2.0,0.0,0.0,1.0,245.0,0,0,1,0,0,1,0,0
180.0,1.0,2.0,2.0,1.0,365.0,0,1,0,0,0,1,0,0
300.0,3.0,1.0,1.0,1.0,53.0,0,0,1,0,0,1,0,0
400.0,3.0,3.0,3.0,1.0,128.0,0,0,1,0,0,1,0,0
38.0,5.0,1.0,1.0,3.0,356.0,0,1,0,0,0,0,1,0
150.0,20.0,0.0,0.0,1.0,35.0,0,1,0,0,0,1,0,0
140.0,2.0,2.0,2.0,1.0,105.0,0,0,1,0,0,1,0,0
175.0,30.0,0.0,0.0,1.0,311.0,0,0,1,0,0,1,0,0
60.0,1.0,0.0,0.0,1.0,342.0,0,0,0,1,0,0,1,0
35.0,3.0,1.0,1.0,1.0,342.0,1,0,0,0,0,0,1,0
219.0,1.0,5.0,5.0,1.0,173.0,0,0,1,0,0,1,0,0
350.0,8.0,0.0,0.0,1.0,78.0,0,0,1,0,0,0,1,0
85.0,28.0,0.0,0.0,1.0,74.0,0,1,0,0,0,1,0,0
450.0,3.0,3.0,3.0,1.0,101.0,0,0,1,0,0,1,0,0
55.0,1.0,4.0,4.0,2.0,308.0,0,0,0,1,0,0,1,0
99.0,3.0,1.0,1.0,1.0,95.0,0,0,0,1,0,0,1,0
70.0,30.0,0.0,0.0,1.0,96.0,0,0,1,0,0,0,1,0
60.0,14.0,1.0,1.0,1.0,26.0,0,1,0,0,0,0,1,0
99.0,3.0,2.0,2.0,1.0,52.0,1,0,0,0,0,1,0,0
300.0,3.0,4.0,4.0,1.0,161.0,0,0,1,0,0,1,0,0
349.0,1.0,0.0,0.0,3.0,346.0,0,0,1,0,0,1,0,0
264.0,2.0,5.0,5.0,1.0,327.0,0,1,0,0,0,1,0,0
149.0,4.0,0.0,0.0,1.0,39.0,0,0,0,1,0,1,0,0
220.0,3.0,0.0,0.0,1.0,29.0,0,0,1,0,0,1,0,0
58.0,2.0,0.0,0.0,1.0,57.0,0,1,0,0,0,0,1,0
100.0,1.0,2.0,2.0,3.0,179.0,0,0,0,1,0,0,1,0
299.0,3.0,3.0,3.0,1.0,195.0,0,1,0,0,0,1,0,0
299.0,3.0,2.0,2.0,1.0,350.0,0,0,1,0,0,1,0,0
55.0,2.0,0.0,0.0,3.0,314.0,0,1,0,0,0,0,1,0
75.0,1.0,0.0,0.0,1.0,7.0,0,0,0,1,0,1,0,0
850.0,3.0,0.0,0.0,1.0,19.0,0,0,1,0,0,1,0,0
44.0,7.0,1.0,1.0,1.0,227.0,0,0,0,1,0,0,1,0
200.0,2.0,1.0,1.0,1.0,265.0,0,0,1,0,0,1,0,0
49.0,1.0,1.0,1.0,1.0,48.0,0,0,0,1,0,0,1,0
60.0,3.0,1.0,1.0,3.0,72.0,0,1,0,0,0,0,1,0
203.0,2.0,0.0,0.0,1.0,88.0,0,0,1,0,0,1,0,0
211.0,3.0,4.0,4.0,1.0,56.0,0,0,1,0,0,1,0,0
38.0,10.0,0.0,0.0,1.0,67.0,0,1,0,0,0,0,1,0
350.0,1.0,10.0,10.0,1.0,163.0,0,0,1,0,0,1,0,0
100.0,2.0,4.0,4.0,1.0,64.0,0,1,0,0,0,1,0,0
150.0,3.0,1.0,1.0,2.0,107.0,0,1,0,0,0,1,0,0
320.0,1.0,12.0,12.0,1.0,189.0,0,0,1,0,0,1,0,0
28.0,1.0,0.0,0.0,2.0,341.0,0,0,0,1,0,0,0,1
25.0,10.0,1.0,1.0,3.0,299.0,0,1,0,0,0,0,0,1
25.0,4.0,1.0,1.0,3.0,334.0,0,1,0,0,0,0,0,1
1750.0,7.0,0.0,0.0,1.0,178.0,0,0,1,0,0,1,0,0
25.0,10.0,0.0,0.0,3.0,341.0,0,1,0,0,0,0,0,1
249.0,2.0,1.0,1.0,1.0,146.0,0,0,1,0,0,1,0,0
60.0,3.0,6.0,6.0,1.0,21.0,0,1,0,0,0,1,0,0
240.0,3.0,2.0,2.0,1.0,35.0,0,0,1,0,0,1,0,0
325.0,2.0,4.0,4.0,1.0,197.0,0,0,1,0,0,1,0,0
95.0,1.0,4.0,4.0,1.0,84.0,1,0,0,0,0,1,0,0
250.0,3.0,1.0,1.0,1.0,14.0,0,0,1,0,0,1,0,0
38.0,30.0,0.0,0.0,6.0,358.0,0,0,0,1,0,0,0,1
35.0,30.0,0.0,0.0,14.0,320.0,0,1,0,0,0,0,0,1
100.0,1.0,9.0,9.0,7.0,253.0,0,0,0,1,0,0,1,0
200.0,1.0,1.0,1.0,1.0,326.0,0,0,1,0,0,1,0,0
60.0,3.0,0.0,0.0,2.0,365.0,0,1,0,0,0,0,1,0
69.0,1.0,2.0,2.0,3.0,355.0,0,0,0,1,0,0,0,1
159.0,1.0,0.0,0.0,1.0,201.0,0,0,1,0,0,1,0,0
63.0,30.0,0.0,0.0,14.0,311.0,0,1,0,0,0,0,1,0
64.0,30.0,0.0,0.0,14.0,343.0,0,1,0,0,0,0,1,0
34.0,1.0,2.0,2.0,1.0,278.0,0,0,1,0,0,0,1,0
79.0,30.0,0.0,0.0,14.0,365.0,0,1,0,0,0,0,1,0
45.0,2.0,1.0,1.0,1.0,364.0,1,0,0,0,0,0,1,0
119.0,3.0,3.0,3.0,1.0,174.0,0,0,1,0,0,1,0,0
165.0,3.0,0.0,0.0,1.0,71.0,0,0,1,0,0,1,0,0
80.0,1.0,0.0,0.0,1.0,297.0,0,1,0,0,0,1,0,0
150.0,1.0,6.0,6.0,3.0,222.0,0,0,1,0,0,1,0,0
75.0,1.0,1.0,1.0,1.0,299.0,0,0,0,0,1,1,0,0
35.0,3.0,0.0,0.0,3.0,275.0,0,1,0,0,0,0,1,0
259.0,2.0,4.0,4.0,1.0,345.0,0,1,0,0,0,1,0,0
100.0,30.0,0.0,0.0,1.0,64.0,0,1,0,0,0,0,1,0
180.0,10.0,1.0,1.0,1.0,17.0,0,0,1,0,0,1,0,0
200.0,3.0,0.0,0.0,5.0,294.0,0,0,1,0,0,1,0,0
395.0,3.0,2.0,2.0,1.0,152.0,0,0,1,0,0,1,0,0
150.0,1.0,7.0,7.0,3.0,135.0,0,0,1,0,0,0,1,0
97.0,2.0,0.0,0.0,1.0,324.0,0,1,0,0,0,1,0,0
